Regulator	Target	MI	pvalue
84450	5111	0.5361230021066349	0.0425768737026786
7572	11322	0.666369547346245	0.004158358029649367
81931	3382	0.6619135167148992	0.0
7572	11319	0.6438228878572672	2.5472528666359295E-6
9849	6731	0.6425898344732821	2.5472528666359295E-6
3660	23559	0.566737070386035	0.004158358029649367
11108	650369	0.5916550657203609	0.0
57862	56996	0.6536312580940934	0.004158358029649367
6672	115362	0.6235969185771214	0.0425768737026786
400713	81844	0.5923350050249419	0.0425768737026786
7110	5932	0.7014614554380267	3.201502294625236E-5
7110	5925	0.7058492909721378	0.0
26009	27249	0.5366567602546212	0.004158358029649367
4929	9189	0.5642683752652526	0.0425768737026786
84524	1802	0.5951470273634061	0.0425768737026786
79027	64092	0.5425105253580712	3.775178474418883E-4
11179	650152	0.6000554922179542	3.775178474418883E-4
55139	219988	0.6274380982763854	7.639084920185724E-10
10906	54497	0.5304472268874427	0.0425768737026786
57645	650215	0.5229489405997424	0.004158358029649367
55810	10528	0.5866474822398664	1.909771230046431E-7
10379	53944	0.6129642829844429	0.0425768737026786
84765	57477	0.6358376573931644	0.004158358029649367
256051	503632	0.7812497128113204	0.0
55810	10608	0.6761896685222223	0.0425768737026786
7110	6641	0.6070214290931774	7.639084920185724E-10
7110	6654	0.5718838417693259	0.0425768737026786
60313	260294	0.5122970247887001	0.004158358029649367
284443	85377	0.5191400044859825	0.0425768737026786
221937	23175	0.5250659211121492	1.3368398610325016E-8
64919	64759	0.5684056821555747	3.775178474418883E-4
22926	10400	0.5587440201139521	3.775178474418883E-4
11179	375133	0.636464623461005	0.0425768737026786
5813	9126	0.5646383239063015	3.775178474418883E-4
7543	406991	0.6245978456981144	0.0
79027	64132	0.5674357464854782	0.0425768737026786
2101	23265	0.5689364737110542	3.201502294625236E-5
57645	650369	0.6215219033474535	0.0
5993	79591	0.5250320064593108	3.775178474418883E-4
10782	29952	0.5732671186640177	0.0425768737026786
168544	112483	0.649423748335833	1.3368398610325016E-8
7050	85450	0.6034162509544004	2.5472528666359295E-6
10781	50808	0.6175448664342785	1.3368398610325016E-8
57862	57680	0.6118589318592131	0.0425768737026786
81931	644642	0.6342336461943031	0.0
7110	6102	0.5926507826067162	0.0
3212	55501	0.5517303025794255	3.775178474418883E-4
7110	6195	0.5825917926861091	0.0
7110	6197	0.6066130023213115	7.639084920185724E-10
7110	6166	0.5738758330191136	0.0425768737026786
22926	10133	0.6355029533742844	0.0425768737026786
2908	401115	0.6466373608484913	0.0
91120	644852	0.6096140858002811	0.0
26993	442578	0.5056082436998539	3.775178474418883E-4
168850	54407	0.5889342797336137	0.0
22926	10009	0.5727956570569439	0.0425768737026786
3665	25948	0.7136977058376736	0.0
3665	25793	0.537071681016864	3.201502294625236E-5
57862	57404	0.532098193261946	1.909771230046431E-7
6720	100302300	0.48553447587837567	0.0425768737026786
5452	221908	0.5659783524461083	0.004158358029649367
1052	27128	0.6661151113128964	0.004158358029649367
4205	146517	0.5621615909342724	3.201502294625236E-5
9575	55851	0.5547469491250151	0.0
26993	339192	0.5687461069150506	3.201502294625236E-5
7766	170506	0.5440915956785212	1.909771230046431E-7
79027	64926	0.5500628462026216	3.201502294625236E-5
80152	22985	0.5334903101505521	3.201502294625236E-5
5300	25793	0.5541039969120714	0.0425768737026786
10379	129607	0.6765812226229585	0.0
55139	219402	0.590617054319098	3.201502294625236E-5
23152	23654	0.5538641568078909	0.0425768737026786
81566	54726	0.5655666630187758	0.004158358029649367
84839	965	0.6332311082530863	0.004158358029649367
80709	256364	0.6057624479971652	1.3368398610325016E-8
8320	149628	0.6146489898901142	0.0
2308	56941	0.5947546158185295	1.3368398610325016E-8
2308	56990	0.5509113073280166	3.201502294625236E-5
51176	79161	0.6303984210040819	0.0
64376	22921	0.5878225216654585	0.0
5300	25804	0.5971934180226268	1.3368398610325016E-8
2353	730415	0.582414046844375	0.0425768737026786
5300	25873	0.6046471910970765	0.0
7182	441073	0.5312544897935833	0.0
7702	643752	0.5689181805665495	0.0
84839	818	0.5575125484542179	0.004158358029649367
23152	23533	0.5905606377544238	1.3368398610325016E-8
55279	57819	0.5735532431171357	7.639084920185724E-10
80709	256236	0.6648019543110462	0.0425768737026786
51176	79037	0.5869422932813586	0.0
10782	29093	0.5660677322685549	1.3368398610325016E-8
55810	10235	0.4967308893437441	1.909771230046431E-7
3665	861	0.6728618550543235	0.0
55810	10227	0.5246653875923168	3.775178474418883E-4
81566	54973	0.5859845699481836	1.3368398610325016E-8
4097	92162	0.6080573800586769	0.0
2959	730993	0.5874705086914332	0.0425768737026786
3665	985	0.5840917967101624	3.201502294625236E-5
7766	100131100	0.7748394439500871	0.0
3665	945	0.6095452736604742	0.0425768737026786
3665	952	0.6042973126231282	2.5472528666359295E-6
3665	950	0.66273048066247	2.5472528666359295E-6
81566	54859	0.5448086576910595	3.775178474418883E-4
23269	1069	0.5535076778714679	0.0425768737026786
9575	55101	0.5257911694382212	2.5472528666359295E-6
7766	341965	0.5769155557879563	3.201502294625236E-5
7705	401357	0.606860772936374	1.909771230046431E-7
132660	66036	0.5842746144366493	1.3368398610325016E-8
55139	153561	0.6164224907634047	0.0
84905	55738	0.558015655718787	0.0
81931	6617	0.6011456118735887	0.0425768737026786
400713	84820	0.597995017601325	0.0
57645	548644	0.5466945230000764	0.0425768737026786
7752	55661	0.6433530500148559	2.5472528666359295E-6
11108	65258	0.5366802057217374	3.201502294625236E-5
10725	440341	0.5775137356029947	1.909771230046431E-7
403341	400890	0.5594144325111334	1.909771230046431E-7
400713	84765	0.5907410325829864	0.0
7752	55773	0.6154431278927626	0.0425768737026786
7182	441246	0.5599697659137125	2.5472528666359295E-6
339344	1844	0.5905713814855513	3.201502294625236E-5
6672	222161	0.694083970906286	0.0
10009	728772	0.5723513825423565	3.201502294625236E-5
9905	28962	0.6139767645963868	3.201502294625236E-5
22850	1398	0.5641755350004081	0.0
10765	80232	0.531836133227137	0.0425768737026786
30827	2109	0.6345013164427826	0.004158358029649367
11179	54813	0.6177121324589223	1.3368398610325016E-8
11179	113201	0.5344114798385882	2.5472528666359295E-6
6672	60314	0.6150607918481006	3.201502294625236E-5
30827	2073	0.6150870319468176	0.0
11179	54918	0.6823967219465668	0.0
11179	54958	0.602102433451527	0.0425768737026786
30827	2002	0.5714015297969389	2.5472528666359295E-6
30827	2319	0.6340663873580399	3.775178474418883E-4
30827	2358	0.6218013939488937	0.004158358029649367
7752	55892	0.6170260097019535	0.004158358029649367
79759	54737	0.5902229820357553	7.639084920185724E-10
6777	170575	0.5817879045781263	0.004158358029649367
51545	28956	0.6545529231942044	1.3368398610325016E-8
30827	2242	0.6290197200347009	0.0
11179	54441	0.6243612266730473	1.909771230046431E-7
10782	401233	0.5802978115838331	3.775178474418883E-4
65056	144438	0.5722489735249457	2.5472528666359295E-6
6775	23253	0.7103799496627908	3.201502294625236E-5
6256	147807	0.6340432339727813	3.775178474418883E-4
6775	23306	0.5488655037239409	0.004158358029649367
6775	23307	0.5487260209827965	0.0425768737026786
7597	10866	0.6493919720882875	1.909771230046431E-7
11179	54502	0.5946286104495323	3.775178474418883E-4
57862	440352	0.6311530315869037	0.004158358029649367
6775	23180	0.5253336817088783	1.909771230046431E-7
3665	26019	0.5820567645206757	0.0425768737026786
5300	29086	0.6207312865444845	2.5472528666359295E-6
3665	26090	0.5421259079158728	0.0
4089	60672	0.6070464671118246	0.0425768737026786
7597	10678	0.5362972510078419	1.909771230046431E-7
6775	23499	0.575743290298105	0.0
10153	647150	0.5874032059665232	1.909771230046431E-7
5300	29110	0.6895732348022855	0.0
5300	29108	0.5923697376032384	1.909771230046431E-7
11179	113402	0.6457847232440587	0.004158358029649367
84905	55182	0.586102663177946	0.0425768737026786
3087	650369	0.5741384912179137	3.775178474418883E-4
6672	118788	0.648458895734763	3.775178474418883E-4
6621	29801	0.660304733289616	0.0
6775	23424	0.666435396945445	0.0
7110	6873	0.6347933699356767	2.5472528666359295E-6
7743	653438	0.5979651828948809	1.3368398610325016E-8
91120	29982	0.5149336061543829	0.0425768737026786
7110	6845	0.5885707807315144	0.0425768737026786
80152	26024	0.6511764190947185	0.004158358029649367
4094	326624	0.5418005286220928	0.0425768737026786
7110	6881	0.6173789428737003	3.201502294625236E-5
4780	10184	0.6162817391028883	3.775178474418883E-4
4780	10159	0.5913686823390374	2.5472528666359295E-6
4780	10163	0.5923272774627869	0.0
7110	6904	0.6077663125641117	0.0425768737026786
84905	55367	0.6516101554724412	3.775178474418883E-4
7110	6993	0.6012614175110487	1.3368398610325016E-8
84765	440503	0.5866896215484253	0.0425768737026786
4780	10062	0.5677679260384739	0.0425768737026786
11179	54058	0.6933043003768957	7.639084920185724E-10
4780	10010	0.6395250934899144	1.909771230046431E-7
10906	54815	0.5668213241887036	3.775178474418883E-4
6775	23643	0.5783045973246647	0.004158358029649367
4780	10096	0.6025184837399475	0.0
4780	10092	0.7852864433640844	3.775178474418883E-4
29803	4695	0.5929891474300745	0.0425768737026786
4149	4898	0.5640640950501551	0.004158358029649367
344787	205327	0.684043606643621	0.0
9925	144108	0.5678102426774857	3.201502294625236E-5
91120	645452	0.6449424571018574	0.0
7752	55022	0.5992230549322107	3.201502294625236E-5
3159	653566	0.49729870568615503	0.0425768737026786
80152	26140	0.6597004944495919	0.0
80152	26173	0.5901031198072599	3.201502294625236E-5
7752	55147	0.5841373110396527	3.775178474418883E-4
7752	55106	0.6031850438680089	2.5472528666359295E-6
7752	55119	0.6302391514304116	0.0
10906	55689	0.5943685990191551	0.0
29803	5296	0.5464222482228984	3.775178474418883E-4
4791	51657	0.5661658437363412	3.775178474418883E-4
80152	25900	0.6752541748748387	0.0
7766	1385	0.627011155584263	3.201502294625236E-5
80152	25981	0.5878206797169988	0.0425768737026786
3660	151188	0.6315667114295843	3.201502294625236E-5
168544	25793	0.5349235399989168	3.201502294625236E-5
25888	445	0.6257836153324277	1.909771230046431E-7
7110	7803	0.6617678099362236	2.5472528666359295E-6
168850	55671	0.5610907480542999	0.0425768737026786
168850	55677	0.5260780095049664	0.004158358029649367
10765	648622	0.542439565020228	0.0425768737026786
168850	55629	0.5860248018149972	0.0425768737026786
64376	23063	0.586396879166935	1.909771230046431E-7
23764	64393	0.5825874311192609	0.0425768737026786
6670	29952	0.6414124077991119	0.0425768737026786
158399	79939	0.642572152437733	1.3368398610325016E-8
10906	55802	0.5623848937089809	2.5472528666359295E-6
136051	51478	0.7416643374609515	0.0
30827	285381	0.5649181397256586	1.909771230046431E-7
25888	216	0.6011825181533328	2.5472528666359295E-6
158399	79862	0.6774681738548596	0.0
158399	79864	0.7620057425881429	0.0
10906	55905	0.5582113015565044	1.909771230046431E-7
7766	1629	0.5402763567112238	1.909771230046431E-7
11108	114294	0.6633075737108887	0.0
30827	285282	0.609000898283754	0.0
64376	23369	0.6086047358494862	0.0
11262	80035	0.6260338331429625	2.5472528666359295E-6
64376	23350	0.6582601960866507	3.201502294625236E-5
7110	7319	0.5526096728402199	0.004158358029649367
10906	55281	0.5810011055779533	7.639084920185724E-10
7110	7327	0.5341026594507853	0.0425768737026786
1810	10933	0.5760505698944451	1.3368398610325016E-8
56987	10664	0.5901342121369728	3.775178474418883E-4
7392	64005	0.5140664685948176	0.0
400713	8562	0.5655874221595492	0.0
4149	5089	0.5524883043589576	3.201502294625236E-5
4780	113802	0.5791523809312574	3.775178474418883E-4
10589	26234	0.5529163189746321	0.0425768737026786
5300	28956	0.6389771455150934	0.0
64376	23443	0.6734157841956852	0.0425768737026786
3212	56834	0.5718388048565287	0.004158358029649367
864	23710	0.5615300566830734	0.004158358029649367
6668	113402	0.6511543496297932	0.0
22834	90586	0.6893295034184067	0.0
7597	10567	0.5805389316124192	0.0
5300	28974	0.5906068208502173	0.0425768737026786
10320	100133800	0.6197591356431048	3.775178474418883E-4
22834	90639	0.6774406776446834	3.201502294625236E-5
2113	81606	0.5785917003910281	1.3368398610325016E-8
116071	11226	0.5905601921200857	3.201502294625236E-5
25888	956	0.6867120508173239	0.0
80709	25932	0.6132830373512528	0.0
5468	5316	0.5505731241989161	0.0425768737026786
30827	285074	0.600815573869371	7.639084920185724E-10
116071	11006	0.5631680361304257	1.909771230046431E-7
116071	11011	0.5352520537529648	2.5472528666359295E-6
7110	7534	0.6405151264365562	0.004158358029649367
136051	51030	0.6301662803802155	3.775178474418883E-4
7110	7543	0.5814047426828147	3.775178474418883E-4
168850	55783	0.6039902504911795	1.3368398610325016E-8
4149	5269	0.5658682644642387	0.0
158399	339231	0.5970323054476225	2.5472528666359295E-6
22926	11343	0.5652298278604516	1.909771230046431E-7
7110	7572	0.6399374662993278	0.0
7766	1120	0.5629044428534097	0.004158358029649367
80709	25777	0.642362722747626	0.0
3661	348094	0.5085607861737708	3.201502294625236E-5
22926	11213	0.5841461758133362	0.0
168850	55832	0.591325461641344	3.201502294625236E-5
64376	23265	0.5616156177858115	0.0425768737026786
84656	9189	0.5779151857524698	0.004158358029649367
57862	58480	0.620321358545039	1.909771230046431E-7
7561	64417	0.5159804469855015	0.0425768737026786
10379	54675	0.5571217614001205	1.909771230046431E-7
1877	116115	0.7161115195742125	1.909771230046431E-7
49854	81544	0.5604779398286289	3.201502294625236E-5
10379	54625	0.65644691774107	0.004158358029649367
49854	81565	0.5702514029355151	3.201502294625236E-5
22926	11177	0.6479770207647013	1.3368398610325016E-8
84656	9766	0.5444246693285626	0.004158358029649367
158399	79230	0.7032014686367877	7.639084920185724E-10
57215	645173	0.5724349420501598	0.0
30827	1175	0.7011427632470729	3.201502294625236E-5
30827	1198	0.7266241408060045	3.775178474418883E-4
7110	7086	0.6212972347075824	3.775178474418883E-4
22850	1778	0.5490263935528736	1.909771230046431E-7
30827	1441	0.6147709248856318	1.909771230046431E-7
30827	1459	0.630562742898281	3.201502294625236E-5
60436	30	0.5954497899224627	0.0425768737026786
114785	53349	0.5505800944794252	3.775178474418883E-4
10906	55020	0.6533182109252587	0.0425768737026786
56987	10424	0.5959035722728072	3.775178474418883E-4
158399	79157	0.6171963839903335	1.909771230046431E-7
7593	79716	0.614135043472679	0.0
30827	1499	0.6344502623664598	0.004158358029649367
30827	1495	0.6612215884072475	0.004158358029649367
7110	7189	0.7014011665385393	3.775178474418883E-4
30827	1326	0.6403036514546248	1.909771230046431E-7
84656	9556	0.5318222808009189	0.0425768737026786
9849	9330	0.5826868482110802	1.909771230046431E-7
9925	6799	0.6148819797311729	0.004158358029649367
9925	6836	0.5543050071967367	2.5472528666359295E-6
7110	7249	0.5512352131832923	3.775178474418883E-4
29994	158747	0.5424757460753066	0.0
115950	115704	0.5740297003640384	1.3368398610325016E-8
1810	10285	0.5823909398147675	3.775178474418883E-4
23269	2778	0.563155403812941	0.004158358029649367
30827	1387	0.601368940020852	2.5472528666359295E-6
158399	79056	0.6160897682134586	1.909771230046431E-7
168850	55132	0.5071050853888158	0.004158358029649367
10616	646316	0.576934469086661	1.3368398610325016E-8
136051	51693	0.6790292257270399	3.775178474418883E-4
168544	548644	0.6345642949553167	3.775178474418883E-4
3091	214	0.5682073786460169	0.0
136051	51622	0.6124855865505826	2.5472528666359295E-6
2908	497661	0.57926502916032	3.775178474418883E-4
158399	79693	0.7858241292462412	0.0
10379	54930	0.5818554946406088	0.0
79149	439953	0.6306079083944934	0.0425768737026786
168850	55207	0.6422477942872806	0.0
7766	100132600	0.7384823963005386	0.0
136051	51569	0.5809098721120143	0.0425768737026786
9988	147339	0.6505624461149091	0.0
3091	329	0.5886129225495701	1.3368398610325016E-8
3091	355	0.5252417678510398	3.775178474418883E-4
9849	9014	0.5565337152466026	0.0
30827	1892	0.6186984883038265	0.0
10379	54809	0.7201696529152407	7.639084920185724E-10
7543	170506	0.6178300044534015	3.775178474418883E-4
7572	203228	0.5943689333144225	3.775178474418883E-4
30827	1877	0.6614785824589617	3.201502294625236E-5
30827	1871	0.6087610252468263	0.0425768737026786
56987	10007	0.5340334608671332	3.201502294625236E-5
7543	170463	0.6461198439035056	3.775178474418883E-4
30827	1915	0.6036417942907514	3.775178474418883E-4
10379	54739	0.6960064140185863	3.201502294625236E-5
136051	51808	0.6203405405490666	0.0425768737026786
30827	1727	0.574103903044044	3.201502294625236E-5
7181	7378	0.5288066621106242	0.004158358029649367
7743	114294	0.5900198280370992	0.004158358029649367
168544	25921	0.6033074218302306	0.0
168544	25948	0.671700577229293	2.5472528666359295E-6
4790	606724	0.6521156196829146	0.004158358029649367
57645	114294	0.5562647993939751	0.004158358029649367
10379	55008	0.7125435878574262	3.775178474418883E-4
9905	646214	0.5912287756969263	0.0
6775	22882	0.6047108503204325	0.0
6668	650215	0.5974486064154836	3.775178474418883E-4
9905	29990	0.5908663049760283	3.775178474418883E-4
23152	25798	0.6008225113052863	2.5472528666359295E-6
81931	5431	0.5596132069102604	0.004158358029649367
1870	51054	0.5704841903797174	0.0425768737026786
4089	284129	0.610753799950745	0.0
7566	5354	0.5784826591628524	1.909771230046431E-7
81931	5523	0.6327648390395674	1.909771230046431E-7
9849	8976	0.661251148034608	0.0
9849	8926	0.49943209916242887	2.5472528666359295E-6
639	30	0.6355053500742358	0.0
3091	950	0.5643014180963131	3.775178474418883E-4
2908	128308	0.5821599779359854	3.775178474418883E-4
2908	128346	0.6392609483260678	0.0
11179	53831	0.6546900195859495	0.0
9849	8867	0.5834758679859514	0.004158358029649367
25799	29123	0.5711397604740486	0.004158358029649367
2000	57567	0.5376910118192723	2.5472528666359295E-6
1112	29935	0.608069828053473	2.5472528666359295E-6
84146	205428	0.5641982758145234	0.004158358029649367
51545	27335	0.5390704003031764	1.909771230046431E-7
146542	51574	0.545826486319434	0.0425768737026786
1052	29109	0.7682753687911505	1.3368398610325016E-8
7566	5704	0.5302617819858578	0.0425768737026786
1871	167153	0.655978146760346	0.0425768737026786
115950	654244	0.6100852289396989	0.0425768737026786
9849	8615	0.626512172705919	0.0
10379	55337	0.6396317097663593	3.201502294625236E-5
1877	653778	0.5684774448080063	7.639084920185724E-10
11108	64327	0.5989838089302262	2.5472528666359295E-6
7182	93081	0.5765496949367289	0.004158358029649367
1870	51317	0.610648373062712	2.5472528666359295E-6
1870	51385	0.6100515871454536	0.0425768737026786
10379	55281	0.6871121827942855	0.0
10379	55288	0.5249516595881325	0.0425768737026786
81931	5143	0.6437633368577519	0.0
1112	29886	0.5679857513953639	0.0425768737026786
10765	81614	0.5254455223548694	3.775178474418883E-4
221937	652685	0.5907890226659215	0.0425768737026786
79759	53343	0.540991411643087	1.909771230046431E-7
9905	29801	0.7195894696585419	0.0
1870	51291	0.5404705452218698	2.5472528666359295E-6
57215	644988	0.6137953359529393	1.909771230046431E-7
53335	645175	0.5841704196045324	0.0425768737026786
3665	27436	0.6025708907971482	7.639084920185724E-10
9849	51455	0.6079936259840591	0.004158358029649367
5468	7328	0.5357608092185101	3.201502294625236E-5
10362	374291	0.6778291560092803	0.0425768737026786
168544	26046	0.6126354851790541	3.775178474418883E-4
4149	5663	0.5534572467653437	2.5472528666359295E-6
6778	103910	0.6138279594901516	0.0425768737026786
7752	56259	0.5604527178894659	7.639084920185724E-10
9849	51506	0.5488018214661089	1.3368398610325016E-8
3665	27348	0.5588542887706826	2.5472528666359295E-6
7376	90933	0.5780786239710923	3.775178474418883E-4
4149	5778	0.6339559718389293	0.0
4149	5777	0.5348014183485185	0.004158358029649367
4066	57819	0.5532572117536114	0.0425768737026786
10194	10325	0.5339897248476677	2.5472528666359295E-6
30827	730167	0.721967356985966	0.0
168544	26010	0.5347679939342569	0.0425768737026786
29803	3613	0.564057949850076	0.004158358029649367
29803	3632	0.5875036278093375	0.0
57693	57688	0.5498518498670781	0.0425768737026786
116071	10964	0.5762140763611133	0.0
116071	10970	0.5820709799698869	0.0
9314	339229	0.5300105668762805	0.0425768737026786
4149	5936	0.5905369571951274	3.775178474418883E-4
10781	53831	0.5687763604047157	3.775178474418883E-4
136051	148203	0.7080655399422282	0.0
2101	25948	0.5270377884955316	0.0425768737026786
81931	5747	0.56235741195641	2.5472528666359295E-6
29803	3065	0.5697295023318634	7.639084920185724E-10
2002	148022	0.635112778850851	0.0
9314	339344	0.5264083391517065	0.004158358029649367
400713	6950	0.52688512723281	0.004158358029649367
29803	3029	0.5794472942168815	0.0
9849	51122	0.6000665521196378	1.909771230046431E-7
81931	5888	0.7085100594774382	0.0
4066	57514	0.5618265491928689	3.201502294625236E-5
116071	10717	0.6091735194867007	7.639084920185724E-10
5467	55690	0.5536935371694662	1.3368398610325016E-8
1998	10513	0.6046350866625897	2.5472528666359295E-6
1998	10522	0.570278936303755	3.775178474418883E-4
116071	10673	0.6570761738506796	0.0
4780	11224	0.5271115281098802	0.0425768737026786
4780	11230	0.5448049251863402	0.0425768737026786
4066	57407	0.7081963788860635	0.0
30827	283234	0.6917587565382114	0.004158358029649367
10194	10735	0.6060218984667696	0.004158358029649367
116071	10561	0.5927697956112087	0.0425768737026786
4780	11177	0.6961617364753895	0.0
4780	11171	0.6261871897018741	0.0425768737026786
5970	22978	0.5798565573059854	0.0
166793	221092	0.591175429386973	0.004158358029649367
864	25797	0.553559027165965	0.0
5970	22907	0.5984094057611166	0.0425768737026786
1051	51762	0.6093129244248439	0.004158358029649367
221937	25996	0.528174234153685	2.5472528666359295E-6
7559	440055	0.5671651532592857	7.639084920185724E-10
10906	56935	0.5909258732868302	3.775178474418883E-4
1051	51693	0.6462755734766091	1.3368398610325016E-8
4520	23588	0.5849714333941197	3.775178474418883E-4
4520	23592	0.62983191744322	0.004158358029649367
4335	51067	0.5946262178380544	0.0
6938	79077	0.5381339650845847	2.5472528666359295E-6
116071	10283	0.5374141043285614	0.0425768737026786
26009	29978	0.5848291292977204	2.5472528666359295E-6
115950	116064	0.5475127817013951	3.775178474418883E-4
116071	10318	0.595186395069809	0.0425768737026786
4520	23433	0.5362273399752827	0.0425768737026786
8553	7355	0.5257221588975024	3.201502294625236E-5
1998	11059	0.6082583140613917	3.775178474418883E-4
168850	56907	0.5933433307058997	1.909771230046431E-7
1051	51510	0.7019156804856379	0.0
29803	4209	0.6194932018896319	7.639084920185724E-10
64919	140885	0.5798505439434268	3.775178474418883E-4
3142	149934	0.5951595305532904	0.004158358029649367
4802	51606	0.5083177207913899	0.004158358029649367
9575	57223	0.5767870777614003	0.0425768737026786
4149	6195	0.6087833341855178	1.3368398610325016E-8
10538	641298	0.5756834189746741	0.0425768737026786
199692	140465	0.5605919237167627	0.0
1877	654074	0.5773441314515814	0.0425768737026786
2113	439949	0.5431034825403823	0.004158358029649367
168544	26824	0.5733460578280969	0.0425768737026786
30827	284004	0.5939422835370258	3.201502294625236E-5
25946	80196	0.5829574666663566	1.3368398610325016E-8
4780	10959	0.619453152521742	0.004158358029649367
3091	654074	0.6539499693468813	7.639084920185724E-10
9575	57097	0.5915254828404445	0.004158358029649367
84124	643882	0.6296381840915203	2.5472528666359295E-6
7110	8623	0.5956696241677814	3.201502294625236E-5
7743	548644	0.6547059850874707	0.0
4088	692148	0.5936958179146448	0.004158358029649367
400713	7295	0.5813671409937385	3.775178474418883E-4
168544	26580	0.6085178370874561	0.004158358029649367
162966	145482	0.7292368686832069	0.004158358029649367
7110	8666	0.5905891553301807	7.639084920185724E-10
7110	8678	0.5153813024739102	0.0425768737026786
7110	8674	0.6108663220041524	2.5472528666359295E-6
4335	51654	0.6816893813186614	0.0425768737026786
6018	5007	0.5078295989722643	2.5472528666359295E-6
4780	10890	0.62247115443837	3.775178474418883E-4
400713	7386	0.6174193269517918	2.5472528666359295E-6
4149	6494	0.5654919176408472	3.775178474418883E-4
4780	10730	0.6594232034021559	0.0425768737026786
4780	10735	0.5848424756623551	3.775178474418883E-4
168544	653171	0.613596780065892	7.639084920185724E-10
4335	51388	0.559434476139912	3.201502294625236E-5
4149	6603	0.591451129766075	3.775178474418883E-4
7110	8846	0.5827925905888041	0.0425768737026786
5970	728553	0.5723057744712787	0.0
1877	115950	0.5864436111195249	0.0
4780	10802	0.6646079365794717	0.0
1998	729500	0.6000520411580426	0.0425768737026786
5468	6548	0.5649970564494624	1.3368398610325016E-8
4780	10672	0.702584436885612	1.909771230046431E-7
7110	8942	0.6993375228702372	0.0
4802	51303	0.5499761878488543	0.0425768737026786
3091	115361	0.5117866471564938	0.0425768737026786
9925	5351	0.5288300343457298	3.775178474418883E-4
49854	80218	0.5597610423641659	0.0425768737026786
4089	284802	0.594963028414108	0.0
10379	55819	0.5309428847963171	0.0425768737026786
9925	5214	0.5408762181166199	3.201502294625236E-5
10379	55844	0.5579535750159278	0.0425768737026786
84839	162966	0.7100793648114375	0.0
10379	55741	0.580573865415853	7.639084920185724E-10
9925	5533	0.5545343540371059	2.5472528666359295E-6
1052	29952	0.7126082809962382	0.0425768737026786
9849	8031	0.6024400253633372	0.004158358029649367
6776	647450	0.5994570985636632	3.775178474418883E-4
166793	117246	0.5460433634931827	0.004158358029649367
9925	5464	0.505979986649365	0.0425768737026786
168544	114790	0.6623836662115572	0.0
4335	51734	0.5784041161710468	0.0
9889	344787	0.5772584681616914	0.004158358029649367
6018	5612	0.6048237402631798	0.0
4780	114294	0.5831073793299757	0.0425768737026786
7705	30	0.5549998800213778	0.0425768737026786
7391	340061	0.6899527707059906	0.004158358029649367
1810	11284	0.5831217941888042	0.0425768737026786
1051	51172	0.6094212478148132	7.639084920185724E-10
1051	51114	0.5838332157204761	0.004158358029649367
1051	51131	0.6139839659233982	1.909771230046431E-7
1810	11171	0.6239465300582699	7.639084920185724E-10
168850	56261	0.6382213590762776	0.0
11108	113386	0.5007749684262114	0.004158358029649367
49854	80017	0.5725307600638442	3.201502294625236E-5
22926	730994	0.6420987362566998	1.3368398610325016E-8
22926	730993	0.5689802205749311	0.004158358029649367
9575	57665	0.5716572175607993	0.0425768737026786
7110	8045	0.5626910798463252	0.0
1051	51029	0.6372886009318762	0.004158358029649367
9925	5007	0.5195216494363337	0.0
10616	645345	0.5582185092230691	0.0425768737026786
7752	136051	0.6125495198781539	3.775178474418883E-4
8648	100131600	0.5692669612484946	1.909771230046431E-7
7110	8175	0.5801342400594068	0.004158358029649367
7702	474338	0.6041367525343425	0.004158358029649367
4799	63905	0.6010337745827702	0.0425768737026786
5970	23446	0.562411301275269	1.3368398610325016E-8
7561	728620	0.6763094546876838	1.3368398610325016E-8
1050	373156	0.6304468913939573	1.3368398610325016E-8
29803	51538	0.5791837075128555	3.775178474418883E-4
56980	137492	0.6284245049780731	0.0
7743	220929	0.5935362098926232	3.201502294625236E-5
22850	3418	0.5725154992487408	0.004158358029649367
5970	23597	0.6192429230096745	0.0
29803	51706	0.5044792805314304	0.004158358029649367
5970	23625	0.641980351268007	1.3368398610325016E-8
5970	23644	0.6484481677090007	2.5472528666359295E-6
29803	51660	0.5140816302477028	0.004158358029649367
6774	151188	0.6004334328998772	3.201502294625236E-5
80709	27250	0.5414947721774556	0.004158358029649367
84905	126074	0.6455712314901603	3.775178474418883E-4
22850	3320	0.4933716169393397	0.004158358029649367
22850	3329	0.5461641169125376	0.004158358029649367
22850	3326	0.5956269738911948	3.201502294625236E-5
136051	965	0.6435292039393568	0.0
3091	119559	0.5337721292961608	3.775178474418883E-4
136051	985	0.5748381677334077	7.639084920185724E-10
7561	728809	0.6712925136190621	0.0
22850	3376	0.5995618816242843	0.0
30827	4595	0.5926696724424844	1.3368398610325016E-8
4088	1052	0.5885054831124383	3.201502294625236E-5
7561	728903	0.6644299017318058	0.0
30827	4521	0.6709069654683558	0.0
860	649009	0.6204761358563763	3.201502294625236E-5
80709	27102	0.6148407920963629	7.639084920185724E-10
22850	3251	0.5262816987606648	0.0
2309	140459	0.5641283915761669	0.004158358029649367
55769	646791	0.5739435494578018	3.775178474418883E-4
7704	100129100	0.5735967143276791	0.0425768737026786
7110	9070	0.5924913306186547	0.0425768737026786
